system:index,area_ha,dNBR,fire_class,fire_date_str,fire_year,nbr_post,nbr_post2,nbr_post3,nbr_pre,sensor,severity,.geo
000000000000000005fb,0.05,-0.11679308038698563,소규모,2013-05-16,2013,0.19925293803744346,0.21419244359759312,0.19991647276342353,0.08245985765045782,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.75077929834185,37.61579036598922]}"
00000000000000000602,0.05,0.12231274767817875,소규모,2013-10-29,2013,0.11110453395930835,0.20423573116971813,0.11697974161156785,0.2334172816374871,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.70220631056668,38.00904294699366]}"
00000000000000000605,0.05,0.011468234834163454,소규모,2013-11-22,2013,0.09800758045042816,0.20565516800696343,0.09712497593899976,0.10947581528459162,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.9812147248276,37.308972999804766]}"
000000000000000005f1,0.07,-9999.138315128408,소규모,2013-04-29,2013,0.13831512840807458,0.15616950285018577,0.14658341341537912,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.03485771050055,37.13041721632163]}"
000000000000000004c7,0.1,-9999.0986399446,소규모,2013-01-12,2013,0.09863994459937743,0.07695235583351169,0.2141770030043298,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.61377587982156,38.128787646682895]}"
000000000000000005e1,0.1,-9999.136189336108,소규모,2013-03-11,2013,0.1361893361073914,0.10717202843523826,0.19129336262721847,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.97023841578824,38.164683410163136]}"
000000000000000005e5,0.1,-9999.100467500422,소규모,2013-03-23,2013,0.10046750042191567,0.24495923726040003,0.30462528407112305,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.78856572066877,37.35850023520538]}"
000000000000000005e6,0.1,-9999.111535101367,소규모,2013-03-27,2013,0.1115351013668604,0.209954046770383,0.27115607680137194,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.02275324889467,37.212170375035505]}"
000000000000000005e8,0.1,-9999.119671231096,소규모,2013-03-27,2013,0.1196712310959057,0.16925633062577103,0.19835519065990526,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.88015119720548,37.697302733246204]}"
000000000000000005ea,0.1,-0.06407482176600665,소규모,2013-03-29,2013,0.10669015193386429,0.14538940396024927,0.23943937947018132,0.04261533016785763,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.62219220126363,37.05929455451918]}"
000000000000000005ee,0.1,-0.09745594453263588,소규모,2013-04-18,2013,0.11353382693419041,0.10707220258685499,0.1552819433965731,0.01607788240155453,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.6949647304559,37.69610769416388]}"
000000000000000005ef,0.1,-0.06477908016449965,소규모,2013-04-19,2013,0.13098734677923277,0.16331340881500087,0.21841743914441622,0.06620826661473311,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.79397906934764,37.601815543287714]}"
000000000000000005f3,0.1,-0.038750492947962636,소규모,2013-05-04,2013,0.12064915299680841,0.1853166522170997,0.20116769342230575,0.08189866004884577,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.86346970016454,37.67362490665241]}"
000000000000000005f5,0.1,-0.10427488637981099,소규모,2013-05-06,2013,0.14252992232723283,0.1104770268691652,0.12602068673038508,0.03825503594742184,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.78327276771832,37.921185278937614]}"
000000000000000005fa,0.1,-9999.156769034767,소규모,2013-05-12,2013,0.15676903476712048,0.21043682690373178,0.2100680694331339,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.10394702222266,37.41385551568286]}"
00000000000000000603,0.1,-6.964085651498392E-4,소규모,2013-12-27,2013,0.08312183050723951,0.1617681157660683,0.09924918684704202,0.08242542194208967,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.27971540395478,37.52981443857772]}"
0000000000000000053e,0.2,-9999.229236509016,소규모,2013-03-04,2013,0.2292365090153951,0.21318386884872575,0.19947311601779955,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.2364402918237,37.343406178139475]}"
000000000000000005e3,0.2,-9999.126673659643,소규모,2013-03-16,2013,0.1266736596429312,0.12187605745243522,0.21943211543118105,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.60163820675407,38.11747936641135]}"
000000000000000005e4,0.2,-9999.213051095316,소규모,2013-03-23,2013,0.21305109531602015,0.26085160157883214,0.2730771328030396,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.41755513571891,37.65515085098798]}"
000000000000000005f7,0.2,-0.06442483440697593,소규모,2013-05-08,2013,0.09144176876115775,0.1686677777577212,0.1324847598455894,0.027016934354181826,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.1429884496998,37.36087247696582]}"
00000000000000000525,0.3,-9999.17859486351,소규모,2013-02-28,2013,0.17859486351000492,0.24788981984649044,0.208003055629682,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.60468377277357,37.0584384071169]}"
000000000000000005c6,0.3,-9999.085145598418,소규모,2013-03-09,2013,0.08514559841700163,0.1063040303122816,0.2770142636551373,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.89778694187186,37.98734050216653]}"
000000000000000005f0,0.3,-0.03961735978764533,소규모,2013-04-27,2013,0.2094471339002212,0.19165700288632373,0.22841683218615952,0.16982977411257588,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.73659290013663,37.979862589699906]}"
000000000000000005ff,0.3,-9999.224328916876,소규모,2013-08-14,2013,0.2243289168756932,0.26564260878293927,0.2854611724881521,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.19926030724005,37.26556811015051]}"
000000000000000005f4,0.5,-0.10361856023663782,소규모,2013-05-06,2013,0.19501351073229345,0.17476098808894336,0.2046421091249335,0.09139495049565563,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.78806184224972,37.878467090845604]}"
000000000000000005fe,0.5,-9999.231356826042,소규모,2013-08-11,2013,0.23135682604117602,0.1849499377689519,0.18374291501642964,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.19104664309964,37.08326222268144]}"
000000000000000005f2,0.8,-9999.161536490163,소규모,2013-04-30,2013,0.16153649016319255,0.16413057890292518,0.1957193926755863,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.08082212415948,37.326443757732164]}"
00000000000000000582,1.0,-9999.10755926561,소규모,2013-03-08,2013,0.10755926561106079,0.10114055586477425,0.206757866942774,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.72970358900903,37.926473772787]}"
00000000000000000015,2.5,-0.04055289985407434,소규모,2014-04-24,2014,0.2061340584352631,0.23109240841134718,0.1573839765527204,0.16558115858118877,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.24359468766764,37.70908813733046]}"
0000000000000000003f,0.19,-0.10105301190271274,소규모,2014-06-19,2014,0.20205706073123678,0.1611411029599962,0.10982539585581588,0.10100404882852404,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.16684018123468,38.003366511352624]}"
0000000000000000062a,0.17,0.06153427600303123,소규모,2014-04-07,2014,0.09001965581171646,0.07306970962559066,0.1576442847647295,0.1515539318147477,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.06536641631563,37.69206774860945]}"
0000000000000000062c,1.42,-0.04814971337759345,소규모,2014-04-09,2014,0.15074505665490184,0.1617798122779076,0.10058169645143411,0.10259534327730839,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.18701761350152,37.322479616895656]}"
00000000000000000006,0.01,0.002461599221592281,소규모,2014-04-20,2014,0.11942675897588195,0.18985126215422748,0.09970554363390366,0.12188835819747423,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.2784133464472,38.06441606387535]}"
00000000000000000007,0.01,0.014520856832215823,소규모,2014-04-20,2014,0.09955104459826697,0.141426893687729,0.18334715238819838,0.11407190143048279,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.10759856239282,37.56232128525734]}"
00000000000000000010,0.01,0.006048116817249816,소규모,2014-04-22,2014,0.16223790406271896,0.18762438262379158,0.13155891967166583,0.16828602087996877,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.32452936954192,38.03313101088437]}"
00000000000000000014,0.01,-0.08111509312941471,소규모,2014-04-23,2014,0.17387574778174178,0.027561100318387866,0.14505327648644353,0.09276065465232707,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.04954552577802,37.433506774025396]}"
0000000000000000001c,0.01,-0.023678312770576027,소규모,2014-04-25,2014,0.12369594259451747,0.18124780199204032,0.1275318934041576,0.10001762982394144,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.40107875732643,37.45131642363286]}"
00000000000000000024,0.01,0.00498619610528625,소규모,2014-04-27,2014,0.18707480297518186,0.23876334851850275,0.2033155770621729,0.19206099908046811,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.76136766558957,37.915531138801846]}"
00000000000000000034,0.01,-0.04178742819907166,소규모,2014-05-23,2014,0.18166337699831264,0.1860787392319188,0.12632644736096535,0.13987594879924098,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.39041258760658,38.0583962774532]}"
0000000000000000003c,0.01,-0.06130159272613178,소규모,2014-06-06,2014,0.2719385815361763,0.25354602698131,0.2207219450758455,0.2106369888100445,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.15303926347426,37.16892601301919]}"
0000000000000000003d,0.01,-0.0671989925966555,소규모,2014-06-10,2014,0.1844138954015713,0.17796677124970733,0.12225883926902845,0.1172149028049158,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.91289437624094,37.26917998200382]}"
00000000000000000040,0.01,0.015201173067974888,소규모,2014-07-12,2014,0.06345616196736653,0.08001081236122966,0.0916521375435141,0.07865733503534142,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.12587641761091,37.60498596413671]}"
00000000000000000041,0.01,-0.06180739816207517,소규모,2014-07-18,2014,0.17947921616254767,0.08636916587165668,0.11567682764884672,0.1176718180004725,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.48445502882376,37.58233373078521]}"
00000000000000000042,0.01,-0.039270074146407694,소규모,2014-07-20,2014,0.13366940282373208,0.09823052277405844,0.09741405526568579,0.09439932867732438,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.6815829681945,37.84562581158697]}"
0000000000000000004b,0.01,0.12264509513097151,소규모,2014-11-10,2014,0.10400430601641823,0.17924409863389784,0.14822190437817923,0.22664940114738974,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.07195250857157,37.71007805776433]}"
0000000000000000004d,0.01,-0.18235466753088558,소규모,2014-11-09,2014,0.31743643429188656,0.1437249269016491,0.17039352040009492,0.13508176676100098,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.16445902127214,37.834781277824995]}"
0000000000000000004f,0.01,-0.01687788924780559,소규모,2014-11-09,2014,0.17626835952055428,0.1320314729302185,0.08599640813256465,0.1593904702727487,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.25345129875,37.22053564861177]}"
00000000000000000054,0.01,0.20495019555818417,소규모,2014-11-19,2014,0.032461694005615126,0.13107349189602802,0.16354046417447,0.2374118895637993,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.110782360545,37.68671236824428]}"
00000000000000000614,0.01,-0.022785643092624666,소규모,2014-03-05,2014,0.1300744101573606,0.15970590938180249,0.1315626877941147,0.10728876706473593,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.5679739915548,37.73610137151223]}"
00000000000000000622,0.01,0.049040802433990296,소규모,2014-03-28,2014,0.09315724851363556,0.01796649649216019,0.06999240163849334,0.14219805094762586,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.06733287988021,37.99545606608381]}"
00000000000000000626,0.01,0.040542158057328706,소규모,2014-04-06,2014,0.06070784596716519,0.04650076007870911,0.08989845157773416,0.1012500040244939,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.0794883893519,37.66420282612648]}"
00000000000000000627,0.01,-0.08315112325490501,소규모,2014-04-06,2014,0.2046341955755131,0.12487320650327811,0.1689730383676966,0.1214830723206081,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.03107592921464,37.3239020701317]}"
0000000000000000062b,0.01,-0.057761009512577816,소규모,2014-04-08,2014,0.12478107813229748,0.18513154079203797,0.10898843875352489,0.06702006861971967,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.25922137551315,37.53900464584888]}"
00000000000000000630,0.01,-0.02625284233792373,소규모,2014-04-11,2014,0.06692397959473576,0.18806727387775346,0.08704948669153817,0.040671137256812026,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.88275977132174,37.90152956149403]}"
00000000000000000002,0.02,-0.013259420973545322,소규모,2014-04-15,2014,0.1776218953912438,0.2350485112913339,0.18859404292904006,0.16436247441769847,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.5362965376711,37.63275278639652]}"
00000000000000000037,0.02,0.0289967535923987,소규모,2014-05-29,2014,0.14351146504243106,0.10215424670759712,0.11223166361653357,0.17250821863482976,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.2981805414171,37.9519619944085]}"
00000000000000000044,0.02,-0.044562244854967625,소규모,2014-10-13,2014,0.2332561619119332,0.16051950325650624,0.1295634106831768,0.1886939170569656,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.28886547931644,37.56920613728386]}"
00000000000000000047,0.02,-0.18041050689502033,소규모,2014-10-28,2014,0.2869064173073039,0.12810755881890745,0.16058947431526405,0.10649591041228354,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.97749783230326,37.85428538583276]}"
0000000000000000060a,0.02,-0.02777893197246528,소규모,2014-01-19,2014,0.15583546268185905,0.26503946062153544,0.1313374470032369,0.12805653070939377,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.10837690732293,37.25317180922194]}"
00000000000000000610,0.02,0.02577215351063679,소규모,2014-03-02,2014,0.08219799979909762,0.02517641921871095,0.11266578651411564,0.1079701533097344,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.04226381375774,37.681227673948534]}"
00000000000000000000,0.03,0.058150117912545485,소규모,2014-04-14,2014,0.0865519771683888,0.061471158266985224,0.16358328442507872,0.1447020950809343,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.06947324838586,37.68049192227472]}"
00000000000000000004,0.03,0.0048411685296455564,소규모,2014-04-17,2014,0.14812923107421153,0.1795345949114914,0.13999647735237208,0.15297039960385708,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.78717894024112,37.873441683958376]}"
00000000000000000013,0.03,-0.06720761068629405,소규모,2014-04-23,2014,0.1557167781088276,0.19952558057358188,0.11866177915303794,0.08850916742253356,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.65064572508568,37.73234234932418]}"
0000000000000000002c,0.03,-0.0757745315952093,소규모,2014-05-11,2014,0.18731841958004777,0.24349002137024583,0.11247544508235871,0.11154388798483847,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.08655406676738,37.989801925948036]}"
0000000000000000004c,0.03,0.02717885071945164,소규모,2014-11-07,2014,0.10114171919776646,0.13457135988561975,0.08551386648715896,0.1283205699172181,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.08075923315215,37.48071973597929]}"
0000000000000000061f,0.03,-0.012122981688287487,소규모,2014-03-27,2014,0.11711105861046135,0.16333698940338193,0.10300908118681978,0.10498807692217386,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.33701485249156,38.179554512176374]}"
0000000000000000062f,0.03,0.009893087498738642,소규모,2014-04-10,2014,0.10519289617783352,0.12364568300517136,0.10488951080425707,0.11508598367657216,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.33618545969561,38.186631105548194]}"
00000000000000000011,0.04,-0.04592651616534005,소규모,2014-04-23,2014,0.17691392451562435,0.19092658946383215,0.13964722370961793,0.1309874083502843,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.38194029560503,37.733033509987465]}"
0000000000000000001d,0.04,-0.0030704355293766084,소규모,2014-04-25,2014,0.16921228475632935,0.25632694176140897,0.13844168327020287,0.16614184922695274,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.73937537919397,37.94457326396294]}"
00000000000000000618,0.04,-0.12243652504138124,소규모,2014-03-08,2014,0.20198010561188096,0.029467162621850125,0.17565253099932485,0.07954358057049972,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.06729720707177,37.47359855159693]}"
