system:index,area_ha,fire_class,fire_date_str,fire_year,ndvi_post1,ndvi_post2,ndvi_post3,ndvi_pre,sensor,.geo
00000000000000000365,0.2,소규모,2018-03-25,2018,0.6526424961094268,0.6067308791503577,0.6757980412701832,0.6919611422344144,Sentinel-2,"{""type"":""Point"",""coordinates"":[129.20771030373638,37.35841551228536]}"
0000000000000000039a,0.2,소규모,2018-07-31,2018,0.41539294224560064,0.45695060078550176,0.4912703230209026,0.5994236025885707,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.79627550639017,37.20694430860087]}"
000000000000000003a2,0.2,소규모,2018-08-17,2018,0.3920604655148095,0.39717032517683015,0.4199450903811622,0.5919392824093598,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.39197327297528,37.47580134751733]}"
0000000000000000039c,0.25,소규모,2018-08-15,2018,0.49022033182455976,0.46460831773971856,0.49563082027956923,0.5126529033575347,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.18419946163576,37.42048173984828]}"
00000000000000000355,0.3,소규모,2018-02-17,2018,0.3721128514623448,0.35945859473764036,0.3816363321711315,0.5285867838741019,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.50011539172345,37.64275900916045]}"
00000000000000000364,0.3,소규모,2018-03-25,2018,0.2902627753046618,0.33110209398287466,0.32735719430656457,0.3867847935280674,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.95603171983197,37.37808460703212]}"
00000000000000000378,0.3,소규모,2018-04-09,2018,0.6397477330648339,0.5927727505220689,0.6420528537873001,0.5866429604830101,Sentinel-2,"{""type"":""Point"",""coordinates"":[129.3325874287381,37.21881443560514]}"
000000000000000003b2,0.3,소규모,2018-12-28,2018,0.4096263852746358,0.42286368389849377,0.43411030741236584,0.5187792873118353,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.18280576076026,37.66917026470002]}"
00000000000000000352,0.5,소규모,2018-02-16,2018,0.649808178261974,0.6514198990758762,0.6406801629339339,0.6713960851940001,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.3761236300771,37.35388060651402]}"
00000000000000000354,0.5,소규모,2018-02-16,2018,0.5792794216127661,0.5665446003791331,0.6396787116774013,0.5910952104415726,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.17512272964515,37.93327390189351]}"
00000000000000000359,0.5,소규모,2018-02-19,2018,0.23169574280337404,0.26439703231181483,0.28442591832299824,0.3752911488655021,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.78151142280221,37.25659639883099]}"
00000000000000000366,0.5,소규모,2018-03-26,2018,0.3349203003507782,0.38457462748317006,0.3891712133930461,0.4621822287680179,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.62099716218131,37.51198695256605]}"
0000000000000000036b,0.5,소규모,2018-03-30,2018,0.5472657085109286,0.5366071803644401,0.5768126763279023,0.6164263348143714,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.51989150489548,37.850744859596325]}"
0000000000000000036c,0.5,소규모,2018-04-03,2018,0.5188259524967532,0.5226854335257574,0.5553859260918863,0.6631154923097603,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.73853014774805,37.21224172065236]}"
00000000000000000374,0.5,소규모,2018-03-31,2018,0.3472076190915639,0.3814496225206698,0.4324037114340017,0.5705755745967174,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.4976405906388,37.43123263248814]}"
0000000000000000037e,0.5,소규모,2018-04-13,2018,0.37428145473874014,0.40487439486244503,0.4254911120228358,0.5101873428471346,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.59591917785674,37.357488019266256]}"
00000000000000000389,0.5,소규모,2018-04-21,2018,0.40521429760488353,0.3954370137166457,0.43340718603490697,0.583113692859795,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.65989835977157,37.84200502153158]}"
0000000000000000038a,0.5,소규모,2018-04-21,2018,0.4589665847879924,0.4391766836033487,0.3865848905363644,0.6667945051841674,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.76186016445968,37.27188665634326]}"
00000000000000000382,0.6,소규모,2018-04-21,2018,0.4356959348655166,0.48107861327345053,0.4802371302603775,0.5984781855042866,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.5998966959964,37.520370062546526]}"
00000000000000000396,1.0,소규모,2018-06-24,2018,0.46561162004047146,0.49382496461549924,0.4988766281503671,0.5833441626085041,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.86465582104476,37.71391734377134]}"
0000000000000000036f,1.5,소규모,2018-03-30,2018,0.5099873888669589,0.5310156747338973,0.5870450347545756,0.5483829797047908,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.26440285093726,38.144746769353176]}"
00000000000000000387,3.0,소규모,2018-04-21,2018,0.5474439340573399,0.5389548886338781,0.5642583969988567,0.5798082364055727,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.16534638238178,38.09731085234662]}"
000000000000000003c6,1.2,소규모,2019-01-20,2019,0.4190776735983201,0.44063574546415935,0.4614745363983508,0.4698377472103655,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.68422275601813,37.888928141916985]}"
000000000000000003ca,0.33,소규모,2019-01-23,2019,0.40336737222548336,0.4182667875770901,0.4317587660888893,0.4771082792415149,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.36005502763473,37.099297150069624]}"
000000000000000003cb,5.0,소규모,2019-01-24,2019,0.4434382387109325,0.5483335370545247,0.48974284761611503,0.43913865655934,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.52515770323961,37.97317393811973]}"
000000000000000003d4,1.6,소규모,2019-01-28,2019,0.33411739982847344,0.3578986477378312,0.3385884221170294,0.30766798873453294,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12390995404633,37.60228374889832]}"
000000000000000003d5,0.18,소규모,2019-01-28,2019,0.37384452948178815,0.39849621939743823,0.3831478895321947,0.36564195420948176,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.17648721456753,37.3334802191945]}"
000000000000000003dc,0.86,소규모,2019-02-08,2019,0.40973661593390925,0.5439252458716535,0.4705928434528277,0.48270331102975195,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.0820077814471,37.94449745924503]}"
0000000000000000041e,3.5,소규모,2019-04-03,2019,0.41415932945876316,0.43655940058821135,0.4220182707515691,0.4118043820404839,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.51431762857868,37.61800208011172]}"
00000000000000000420,0.14,소규모,2019-04-03,2019,0.35784570087234374,0.39041171712888695,0.3884383033027378,0.3416095316005361,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.39101456624878,37.51579502486569]}"
0000000000000000044e,5.2,소규모,2019-05-05,2019,0.4712895767068155,0.482668553184267,0.46271009000118785,0.4008251064769362,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.19774175153506,37.91776514842962]}"
0000000000000000045a,1.3,소규모,2019-05-07,2019,0.6352141589549032,0.5964081752143499,0.6218586894809928,0.6039999228663241,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.18338344614295,37.72652322244944]}"
0000000000000000045c,0.54,소규모,2019-05-10,2019,0.4733363611988544,0.4809465228151174,0.505063469791646,0.4485016990374535,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.4591208779849,38.314188150283066]}"
00000000000000000494,0.33,소규모,2019-12-28,2019,0.34550314221141526,0.3569290972324792,0.3093749429969782,0.33499314348526404,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.20954698977776,37.38446112153855]}"
00000000000000000256,0.01,소규모,2019-02-14,2019,0.1906355148363947,0.19679024482341442,0.19786134035997338,0.1734714631314049,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.14240630521603,37.503091045964425]}"
000000000000000003ba,0.01,소규모,2019-01-07,2019,0.4446382305511022,0.44355286067946054,0.467637030921103,0.5380512758891094,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.32462746976509,37.5944223537411]}"
000000000000000003bb,0.01,소규모,2019-01-07,2019,0.2412075105945261,0.2453227302071237,0.2626842658651935,0.30260904099049013,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.06327955702262,37.081438450350575]}"
000000000000000003c2,0.01,소규모,2019-01-18,2019,0.3690123693970623,0.3874385296936528,0.3912681634227541,0.39487183435592194,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.92272223496275,37.15018441129155]}"
000000000000000003c3,0.01,소규모,2019-01-18,2019,0.48566491722453475,0.4443701186520961,0.4722173203102131,0.4601488797238685,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.15007396127373,37.163080131538116]}"
000000000000000003da,0.01,소규모,2019-02-01,2019,0.36782862789586823,0.3952059153521113,0.3962107010002608,0.38979392508761584,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.23017925035207,37.756260967374864]}"
000000000000000003db,0.01,소규모,2019-02-07,2019,0.34233745179577496,0.3418500323164044,0.350268086753042,0.31790279267974836,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.11686011528084,37.56748492427724]}"
000000000000000003e5,0.01,소규모,2019-02-26,2019,0.24967459248905344,0.26277062428553616,0.24785988160554454,0.22189748959238714,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.10610922264098,37.34639377584528]}"
000000000000000003e8,0.01,소규모,2019-02-28,2019,0.4633326789436093,0.4843609552823801,0.4884958555279428,0.46349090875492266,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.48326444884249,37.05166503261672]}"
000000000000000003f0,0.01,소규모,2019-03-03,2019,0.24547297820119432,0.2478770249157003,0.24455260724046526,0.20154914918626626,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.19629454144692,37.548373217162165]}"
000000000000000003f9,0.01,소규모,2019-03-06,2019,0.28516514750108646,0.30330214119467436,0.2938008041867701,0.24428979003724774,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.13190066313412,37.42043268973669]}"
000000000000000003fd,0.01,소규모,2019-03-08,2019,0.3367283779215106,0.3157974247014671,0.30945283507560967,0.30198310477004625,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.3006152105923,37.05987869675717]}"
00000000000000000409,0.01,소규모,2019-03-13,2019,0.5476190326180682,0.5490621321494544,0.5888294482027815,0.5571410329558028,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.65669918656204,37.84004747616911]}"
00000000000000000415,0.01,소규모,2019-11-16,2019,0.3939227471253617,0.40596213583444807,0.3892437494639202,0.3958143172405375,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.85313150616844,37.7320435895536]}"
00000000000000000418,0.01,소규모,2019-03-31,2019,0.37019970147936804,0.4026651416920934,0.3782344187795935,0.3267303353841739,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.15281830617582,37.42301896834769]}"
0000000000000000042c,0.01,소규모,2019-04-07,2019,0.3759520044228109,0.3758326736016703,0.38122832966810666,0.3288881313341079,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.10784381295078,37.13440365266341]}"
0000000000000000043d,0.01,소규모,2019-04-19,2019,0.3297500584186376,0.33966054900403636,0.3449695603110449,0.2818797317523333,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12975583552739,37.38998148864272]}"
00000000000000000445,0.01,소규모,2019-05-04,2019,0.44118295016993275,0.43214061910123847,0.468684176490264,0.39260869502862183,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.33450437859847,37.418229893816296]}"
00000000000000000447,0.01,소규모,2019-04-23,2019,0.418755191458794,0.4154793325243367,0.42564125984916146,0.35331979550062403,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.26030047796807,37.44194785231957]}"
00000000000000000448,0.01,소규모,2019-05-02,2019,0.4388346470536447,0.4529407029813035,0.38411548747661073,0.31716797851431383,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.0480338905209,38.08834805922919]}"
00000000000000000451,0.01,소규모,2019-05-07,2019,0.5484134957418794,0.5570643172600798,0.568154615594325,0.5352704733481384,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.36805465492458,37.75153877935926]}"
00000000000000000454,0.01,소규모,2019-05-08,2019,0.6442620573939748,0.660034438738764,0.6665191446589697,0.6515187501601318,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.30146243979245,37.79167068884028]}"
0000000000000000045e,0.01,소규모,2019-05-15,2019,0.2742030453589322,0.2615388068183881,0.26625852039646514,0.2324205026579701,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.20289847010709,37.635125028156956]}"
00000000000000000465,0.01,소규모,2019-05-12,2019,0.3528184619224506,0.3307975462747585,0.3707800306780528,0.3085254700314879,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.22297780215074,37.69101540076085]}"
00000000000000000468,0.01,소규모,2019-05-17,2019,0.35878190424090006,0.35550357549464523,0.35833426399332935,0.32871274455234606,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.18980209031311,37.67498939157476]}"
00000000000000000469,0.01,소규모,2019-05-18,2019,0.4689264565446785,0.5235554354471081,0.47288956703738144,0.4413222653133381,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.57187570497655,37.94586640326844]}"
0000000000000000046a,0.01,소규모,2019-05-19,2019,0.45299004785399966,0.4268559113859242,0.4431501396937513,0.41099014391331223,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.9595390346068,37.74898371445563]}"
0000000000000000046e,0.01,소규모,2019-05-26,2019,0.3162603671765571,0.3141473160698142,0.32272870207316395,0.2962515415013448,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.59191936421179,37.10834466610708]}"
00000000000000000473,0.01,소규모,2019-06-04,2019,0.3744083670118617,0.3915801101835309,0.38410542714857615,0.3455539154452383,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.15021419116061,37.39447626250459]}"
0000000000000000047d,0.01,소규모,2019-07-09,2019,0.43456377509121225,0.4878266641668373,0.4184568859790735,0.38389015941279314,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.84556640943495,37.18517051815689]}"
00000000000000000485,0.01,소규모,2019-11-09,2019,0.5053342046741901,0.485841611953829,0.46364005881702086,0.43255977457672434,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.23787565877029,37.76154054302214]}"
00000000000000000486,0.01,소규모,2019-11-21,2019,0.40200947256596425,0.3602692284055681,0.3009292533341497,0.30764233915582345,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12149758037641,37.35590949749333]}"
0000000000000000048a,0.01,소규모,2019-12-02,2019,0.41118310881482273,0.409798714151594,0.36009463402893505,0.37400115677442186,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.23004547732045,37.43981194291497]}"
00000000000000000492,0.01,소규모,2019-12-24,2019,0.3579262785239988,0.38463708931674867,0.3479877218055198,0.3645545838562769,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.53225013526142,37.33626269825184]}"
00000000000000000495,0.01,소규모,2019-12-29,2019,0.4191158567325568,0.458604794267459,0.369349342638991,0.4238035551254047,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.26963783557399,38.15877064216626]}"
000000000000000003ed,0.02,소규모,2019-03-02,2019,0.27587593746888367,0.22689052872653465,0.31286789984498237,0.27028859919653925,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.54129518995202,37.77594789852583]}"
00000000000000000401,0.02,소규모,2019-03-08,2019,0.4352485164532919,0.41380060213515246,0.4422939750765484,0.4181056921170746,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.23589382014833,37.71384599815449]}"
0000000000000000040c,0.02,소규모,2019-03-13,2019,0.40911998048328,0.4554840527533023,0.4155010596216651,0.3927805026830969,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.71689904853778,37.94487202373351]}"
00000000000000000419,0.02,소규모,2019-04-01,2019,0.47922305640332574,0.5197725400171836,0.515346065575276,0.4777611021122326,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.5807894479824,37.64793602548351]}"
00000000000000000424,0.02,소규모,2019-04-04,2019,0.4951302713106226,0.5320801810342813,0.5341540383298805,0.5055267051577803,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.3031033889801,37.74199184400384]}"
00000000000000000435,0.02,소규모,2019-04-13,2019,0.34954469511733366,0.37033670863661655,0.35705034716869033,0.33656892266145483,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.03739001630632,37.67326817856813]}"
00000000000000000436,0.02,소규모,2019-04-13,2019,0.377683429612054,0.4167851225308917,0.43749327081043027,0.3694669941926871,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.44945554465525,37.46971021547832]}"
00000000000000000446,0.02,소규모,2019-04-22,2019,0.42722498821661836,0.4391735159080144,0.48248764746808936,0.3967062818966425,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.31620422787513,37.61464883611953]}"
00000000000000000453,0.02,소규모,2019-05-06,2019,0.5240392849549174,0.4986952211695899,0.528775340060198,0.46355394592176796,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.1009480449679,37.719781061656626]}"
00000000000000000461,0.02,소규모,2019-05-11,2019,0.5018673292995431,0.4885499404368219,0.5280352674259353,0.45525188896870694,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.34348500812011,37.5420769664747]}"
