year,month,day,station,stn_ko,ta_day,ta_max,ta_min,ws_day,rn_day,tower
2024,3,19,217,정선군,3.0,7.3,-0.4,1.7,7.2,가리왕산
2024,3,20,217,정선군,1.3,6.0,-3.1,1.7,2.2,가리왕산
2024,3,21,217,정선군,1.4,10.7,-5.2,1.4,0.0,가리왕산
2024,3,22,217,정선군,6.0,14.8,-3.8,1.4,6.5,가리왕산
2024,3,23,217,정선군,12.4,20.8,5.5,1.7,2.5,가리왕산
2024,3,24,217,정선군,10.2,21.2,1.7,1.7,0.0,가리왕산
2024,3,25,217,정선군,5.1,8.8,1.1,1.4,6.7,가리왕산
2024,3,26,217,정선군,2.5,6.4,-1.5,1.3,10.1,가리왕산
2024,3,27,217,정선군,7.1,17.4,-0.9,1.2,0.0,가리왕산
2024,3,28,217,정선군,7.0,9.3,4.5,0.4,11.5,가리왕산
2024,3,29,217,정선군,7.3,11.5,2.4,2.5,0.6,가리왕산
2024,3,30,217,정선군,8.4,17.0,-2.4,1.8,0.0,가리왕산
2024,3,31,217,정선군,9.9,20.7,-1.0,1.2,0.0,가리왕산
2024,3,상순,217,정선군,0.3,6.2,-5.5,1.9,2.9,가리왕산
2024,3,중순,217,정선군,4.7,12.8,-3.6,1.6,9.4,가리왕산
2024,3,하순,217,정선군,7.0,14.4,0.0,1.5,37.9,가리왕산
2024,3,null,217,정선군,4.1,11.2,-2.9,1.6,50.2,가리왕산
2024,4,01,217,정선군,9.8,20.3,-1.2,1.5,0.0,가리왕산
2024,4,02,217,정선군,12.5,26.4,-0.1,1.1,0.0,가리왕산
2024,4,03,217,정선군,9.0,12.2,6.9,1.0,2.2,가리왕산
2024,4,04,217,정선군,8.7,13.6,3.4,1.7,0.0,가리왕산
2024,4,05,217,정선군,10.0,19.6,2.8,1.2,0.0,가리왕산
2024,4,06,217,정선군,11.6,21.6,2.3,1.0,0.0,가리왕산
2024,4,07,217,정선군,13.2,26.0,1.4,0.9,0.0,가리왕산
2024,4,08,217,정선군,14.9,26.5,4.9,1.0,0.0,가리왕산
2024,4,09,217,정선군,7.9,13.8,1.1,2.5,0.0,가리왕산
2024,4,10,217,정선군,9.4,19.3,-2.0,1.3,0.0,가리왕산
2024,4,11,217,정선군,12.7,20.8,6.8,0.6,0.0,가리왕산
2024,4,12,217,정선군,15.1,26.9,3.6,0.9,0.0,가리왕산
2024,4,13,217,정선군,17.4,30.3,5.4,0.8,0.0,가리왕산
2024,4,14,217,정선군,19.0,32.2,6.5,1.2,0.0,가리왕산
2024,4,15,217,정선군,14.2,16.5,10.9,1.0,10.9,가리왕산
2024,4,16,217,정선군,13.9,19.5,9.3,2.0,1.0,가리왕산
2024,4,17,217,정선군,14.3,25.0,5.0,1.1,0.0,가리왕산
2024,4,18,217,정선군,15.4,27.2,4.9,1.0,0.0,가리왕산
2024,4,19,217,정선군,16.7,27.8,5.3,1.1,0.0,가리왕산
2024,4,20,217,정선군,12.2,14.6,10.9,0.9,12.0,가리왕산
2024,4,21,217,정선군,13.1,16.0,11.1,1.6,0.0,가리왕산
2024,4,22,217,정선군,13.8,19.0,9.8,2.4,0.0,가리왕산
2024,4,23,217,정선군,12.4,18.7,8.5,2.7,0.9,가리왕산
2024,4,24,217,정선군,10.9,13.9,8.7,1.2,8.9,가리왕산
2024,4,25,217,정선군,15.7,24.9,9.3,1.6,0.0,가리왕산
2024,4,26,217,정선군,16.8,29.1,6.3,0.9,0.0,가리왕산
2024,4,27,217,정선군,18.1,30.9,5.9,1.0,0.0,가리왕산
2024,4,28,217,정선군,17.7,31.2,6.9,1.4,0.0,가리왕산
2024,4,29,217,정선군,12.3,16.0,9.2,2.2,0.0,가리왕산
2024,4,30,217,정선군,13.7,22.8,7.7,1.4,0.0,가리왕산
2024,4,상순,217,정선군,10.7,19.9,2.0,1.3,2.2,가리왕산
2024,4,중순,217,정선군,15.1,24.1,6.9,1.1,23.9,가리왕산
2024,4,하순,217,정선군,14.5,22.3,8.3,1.6,9.8,가리왕산
2024,4,null,217,정선군,13.4,22.1,5.7,1.3,35.9,가리왕산
2024,5,01,217,정선군,12.7,20.3,5.0,1.9,0.0,가리왕산
2024,5,02,217,정선군,14.0,26.4,1.2,1.4,0.0,가리왕산
2024,5,03,217,정선군,17.5,31.7,4.5,0.9,0.0,가리왕산
2024,5,04,217,정선군,18.9,31.2,6.2,1.2,0.0,가리왕산
2024,5,05,217,정선군,15.3,18.6,11.3,0.8,22.0,가리왕산
2024,5,06,217,정선군,14.5,16.9,12.1,1.8,6.8,가리왕산
2024,5,07,217,정선군,11.2,14.0,8.1,1.4,5.2,가리왕산
2024,5,08,217,정선군,11.6,20.2,4.7,1.7,0.0,가리왕산
2024,5,09,217,정선군,13.5,24.2,1.9,1.6,0.0,가리왕산
2024,5,10,217,정선군,17.3,26.7,7.1,1.8,0.0,가리왕산
2024,5,11,217,정선군,18.9,26.4,12.6,2.4,4.8,가리왕산
2024,5,12,217,정선군,15.8,23.0,8.7,2.0,3.3,가리왕산
2024,5,13,217,정선군,15.4,25.9,6.5,1.5,0.0,가리왕산
2024,5,14,217,정선군,16.9,28.0,5.7,1.4,0.0,가리왕산
2024,5,15,217,정선군,12.5,25.5,6.6,1.3,17.5,가리왕산
2024,5,16,217,정선군,10.5,19.3,5.1,1.8,5.3,가리왕산
2024,5,17,217,정선군,14.7,26.5,3.0,1.4,0.0,가리왕산
2024,5,18,217,정선군,18.2,29.3,7.2,1.2,0.0,가리왕산
2024,5,19,217,정선군,20.3,31.5,9.4,1.1,0.0,가리왕산
2024,5,20,217,정선군,17.4,25.6,10.2,0.9,0.2,가리왕산
2024,5,21,217,정선군,18.5,28.1,12.0,1.2,0.0,가리왕산
2024,5,22,217,정선군,19.8,29.3,8.3,1.4,0.0,가리왕산
2024,5,23,217,정선군,21.9,31.4,12.1,1.5,0.0,가리왕산
2024,5,24,217,정선군,16.8,22.9,12.6,1.3,0.0,가리왕산
2024,5,25,217,정선군,17.5,25.2,12.4,1.1,0.0,가리왕산
2024,5,26,217,정선군,19.0,29.4,10.7,1.9,11.8,가리왕산
2024,5,27,217,정선군,17.8,23.3,12.3,2.6,0.1,가리왕산
2024,5,28,217,정선군,13.7,21.3,7.5,1.6,0.0,가리왕산
2024,5,29,217,정선군,16.9,28.5,4.6,1.3,0.0,가리왕산
2024,5,30,217,정선군,18.2,26.7,10.8,0.9,0.0,가리왕산
2024,5,31,217,정선군,20.9,28.9,12.0,1.6,0.0,가리왕산
2024,5,상순,217,정선군,14.7,23.0,6.2,1.5,34.0,가리왕산
2024,5,중순,217,정선군,16.1,26.1,7.5,1.5,31.1,가리왕산
2024,5,하순,217,정선군,18.3,26.8,10.5,1.5,11.9,가리왕산
2024,5,null,217,정선군,16.4,25.4,8.1,1.5,77.0,가리왕산
2024,6,01,217,정선군,17.7,25.9,13.0,1.4,0.0,가리왕산
2024,6,02,217,정선군,16.1,22.8,10.2,1.1,0.0,가리왕산
2024,6,03,217,정선군,16.5,25.3,9.4,1.7,0.0,가리왕산
2024,6,04,217,정선군,17.5,29.3,5.6,1.4,0.0,가리왕산
2024,6,05,217,정선군,19.0,32.3,8.3,1.6,0.8,가리왕산
2024,6,06,217,정선군,18.1,30.2,13.1,1.5,3.1,가리왕산
2024,6,07,217,정선군,20.2,29.8,12.7,1.3,0.0,가리왕산
2024,6,08,217,정선군,18.4,21.4,16.4,0.7,2.3,가리왕산
2024,6,09,217,정선군,22.3,30.7,14.9,1.5,0.0,가리왕산
2024,6,10,217,정선군,23.3,31.8,13.8,1.4,0.0,가리왕산
2024,6,11,217,정선군,24.9,33.8,17.6,1.3,0.0,가리왕산
2024,6,12,217,정선군,25.1,35.9,15.1,1.5,0.0,가리왕산
2024,6,13,217,정선군,23.2,36.2,15.0,1.3,3.6,가리왕산
2024,6,14,217,정선군,24.6,34.9,15.5,1.3,0.0,가리왕산
2024,6,15,217,정선군,21.5,29.8,18.1,1.2,13.8,가리왕산
2024,6,16,217,정선군,21.9,29.5,16.1,1.8,10.3,가리왕산
2024,6,17,217,정선군,21.4,30.3,12.5,1.3,0.0,가리왕산
2024,6,18,217,정선군,24.0,34.7,12.2,1.3,0.0,가리왕산
2024,6,19,217,정선군,26.1,37.4,15.2,1.1,0.0,가리왕산
2024,6,20,217,정선군,25.2,34.9,16.4,1.1,0.0,가리왕산
2024,6,21,217,정선군,24.4,35.6,14.5,1.2,0.0,가리왕산
2024,6,22,217,정선군,21.2,24.0,19.3,0.6,60.5,가리왕산
2024,6,23,217,정선군,23.0,29.0,19.9,0.7,11.1,가리왕산
2024,6,24,217,정선군,24.6,30.6,19.8,1.8,6.0,가리왕산
2024,6,25,217,정선군,20.9,26.8,14.9,1.7,0.0,가리왕산
2024,6,26,217,정선군,22.3,32.1,13.0,1.0,0.0,가리왕산
2024,6,27,217,정선군,22.3,30.0,15.4,0.8,0.0,가리왕산
2024,6,28,217,정선군,23.3,33.9,15.9,1.3,0.0,가리왕산
2024,6,29,217,정선군,24.7,34.3,14.8,1.3,29.9,가리왕산
2024,6,30,217,정선군,24.5,27.4,21.3,2.0,22.0,가리왕산
2024,6,상순,217,정선군,18.9,28.0,11.7,1.4,6.2,가리왕산
2024,6,중순,217,정선군,23.8,33.7,15.4,1.3,27.7,가리왕산
2024,6,하순,217,정선군,23.1,30.4,16.9,1.2,129.5,가리왕산
2024,6,null,217,정선군,21.9,30.7,14.7,1.3,163.4,가리왕산
2024,7,01,217,정선군,25.5,32.6,19.4,0.9,0.0,가리왕산
2024,7,02,217,정선군,20.2,21.3,18.9,0.7,56.6,가리왕산
2024,7,03,217,정선군,24.1,27.3,19.7,1.7,19.0,가리왕산
2024,7,04,217,정선군,26.4,31.8,22.9,1.8,0.0,가리왕산
2024,7,05,217,정선군,24.9,29.0,21.7,2.6,6.9,가리왕산
2024,7,06,217,정선군,25.4,31.8,19.6,1.6,8.0,가리왕산
2024,7,07,217,정선군,23.3,27.4,22.1,1.4,5.0,가리왕산
2024,7,08,217,정선군,22.9,24.7,21.1,0.8,61.3,가리왕산
2024,7,09,217,정선군,22.5,25.8,20.3,0.5,5.2,가리왕산
2024,7,10,217,정선군,23.9,31.3,19.6,1.3,68.3,가리왕산
2024,7,11,217,정선군,24.5,32.1,20.2,1.1,0.0,가리왕산
2024,7,12,217,정선군,25.6,33.6,19.7,1.4,0.0,가리왕산
2024,7,13,217,정선군,25.3,33.9,19.5,1.2,0.0,가리왕산
2024,7,14,217,정선군,22.7,26.9,17.8,1.3,0.0,가리왕산
2024,7,15,217,정선군,24.5,30.5,21.0,1.2,0.0,가리왕산
2024,7,16,217,정선군,25.7,32.3,20.3,1.0,24.0,가리왕산
2024,7,17,217,정선군,24.7,29.1,21.9,1.0,7.9,가리왕산
2024,7,18,217,정선군,24.2,26.2,22.7,1.1,33.5,가리왕산
2024,7,19,217,정선군,25.7,31.3,21.3,1.0,0.0,가리왕산
2024,7,20,217,정선군,25.9,30.3,20.4,1.1,0.0,가리왕산
2024,7,21,217,정선군,27.4,32.7,23.6,2.4,9.3,가리왕산
2024,7,22,217,정선군,27.0,30.2,24.2,1.0,7.1,가리왕산
2024,7,23,217,정선군,25.4,28.1,23.9,2.0,10.7,가리왕산
2024,7,24,217,정선군,25.6,31.8,22.3,1.0,11.3,가리왕산
2024,7,25,217,정선군,27.8,34.5,21.7,0.8,0.0,가리왕산
2024,7,26,217,정선군,28.9,35.7,24.5,1.0,0.0,가리왕산
2024,7,27,217,정선군,27.3,34.2,24.5,0.9,6.9,가리왕산
2024,7,28,217,정선군,28.4,33.9,23.0,1.5,0.0,가리왕산
2024,7,29,217,정선군,28.0,31.3,26.4,2.1,0.0,가리왕산
2024,7,30,217,정선군,26.2,28.2,24.0,1.5,0.0,가리왕산
2024,7,31,217,정선군,27.9,34.9,23.0,1.4,0.0,가리왕산
2024,7,상순,217,정선군,23.9,28.3,20.5,1.3,230.3,가리왕산
2024,7,중순,217,정선군,24.9,30.6,20.5,1.1,65.4,가리왕산
2024,7,하순,217,정선군,27.3,32.3,23.7,1.4,45.3,가리왕산
2024,7,null,217,정선군,25.4,30.5,21.7,1.3,341.0,가리왕산
2024,8,01,217,정선군,28.3,35.3,22.4,1.1,0.0,가리왕산
2024,8,02,217,정선군,29.2,35.9,24.6,1.2,1.4,가리왕산
2024,8,03,217,정선군,29.4,36.6,24.4,1.1,0.0,가리왕산
2024,8,04,217,정선군,29.0,37.3,24.3,1.3,0.0,가리왕산
2024,8,05,217,정선군,27.8,36.4,23.7,1.4,0.2,가리왕산
2024,8,06,217,정선군,25.5),36.2,23.1,1.0,18.3,가리왕산
2024,8,07,217,정선군,26.5,35.0,21.5,1.4,5.0,가리왕산
2024,8,08,217,정선군,26.5,31.2,23.3,1.1,0.3,가리왕산
2024,8,09,217,정선군,28.4,36.5,23.1,1.5,0.0,가리왕산
2024,8,10,217,정선군,28.4,35.3,23.3,1.4,0.0,가리왕산
2024,8,11,217,정선군,29.1,37.0,23.0,1.5,0.0,가리왕산
2024,8,12,217,정선군,28.4,35.2,23.2,1.5,0.0,가리왕산
2024,8,13,217,정선군,27.8,37.0,20.4,1.6,0.0,가리왕산
2024,8,14,217,정선군,27.5,34.8,21.6,1.7,0.0,가리왕산
2024,8,15,217,정선군,27.0,33.8,21.4,1.6,0.0,가리왕산
2024,8,16,217,정선군,26.3,32.8,20.0,1.6,0.0,가리왕산
2024,8,17,217,정선군,26.8,35.1,21.1,1.6,0.0,가리왕산
2024,8,18,217,정선군,27.7,37.2,21.2,1.5,0.0,가리왕산
2024,8,19,217,정선군,28.6,37.2,23.2,1.6,0.0,가리왕산
2024,8,20,217,정선군,27.6,34.5,22.4,1.3,0.6,가리왕산
2024,8,21,217,정선군,26.8,30.3,24.8,0.7,9.5,가리왕산
2024,8,22,217,정선군,28.9,33.8,25.3,1.8,5.5,가리왕산
2024,8,23,217,정선군,26.9,31.8,24.1,1.7,0.0,가리왕산
2024,8,24,217,정선군,27.3,34.3,22.3,1.1,0.0,가리왕산
2024,8,25,217,정선군,27.0,34.4,22.6,1.1,0.0,가리왕산
2024,8,26,217,정선군,25.9,31.9,22.5,0.9,0.0,가리왕산
2024,8,27,217,정선군,22.5,25.2,18.9,0.8,33.2,가리왕산
2024,8,28,217,정선군,23.1,29.0,17.7,1.7,0.0,가리왕산
2024,8,29,217,정선군,23.8,27.8,20.0,1.4,1.3,가리왕산
2024,8,30,217,정선군,25.2,33.0,21.6,1.3,0.4,가리왕산
2024,8,31,217,정선군,24.5,31.3,19.2,1.3,0.0,가리왕산
2024,8,상순,217,정선군,27.9,35.6,23.4,1.3,25.2,가리왕산
2024,8,중순,217,정선군,27.7,35.5,21.8,1.6,0.6,가리왕산
2024,8,하순,217,정선군,25.6,31.2,21.7,1.3,49.9,가리왕산
2024,8,null,217,정선군,27.0,34.0,22.3,1.3,75.7,가리왕산
2024,9,01,217,정선군,23.7,32.6,17.8,1.3,0.0,가리왕산
2024,9,02,217,정선군,22.6,29.0,18.2,1.0,0.0,가리왕산
2024,9,03,217,정선군,22.6,29.6,17.2,2.0,0.0,가리왕산
2024,9,04,217,정선군,22.4,33.4,16.3,1.3,0.0,가리왕산
2024,9,05,217,정선군,23.9,31.1,16.0,1.2,0.0,가리왕산
2024,9,06,217,정선군,22.0,23.7,19.9,1.1,0.9,가리왕산
2024,9,07,217,정선군,23.9,32.2,19.3,0.8,0.2,가리왕산
2024,9,08,217,정선군,25.3,33.5,19.9,1.1,0.0,가리왕산
2024,9,09,217,정선군,26.6,34.8,21.1,1.0,0.0,가리왕산
2024,9,10,217,정선군,27.4,37.1,22.0,1.6,0.0,가리왕산
2024,9,11,217,정선군,26.3,35.8,20.2,1.2,13.2,가리왕산
2024,9,12,217,정선군,22.9,23.9,22.2,0.3,40.6,가리왕산
2024,9,13,217,정선군,25.7,32.2,22.0,0.7,0.0,가리왕산
2024,9,14,217,정선군,25.6,30.5,23.5,0.4,5.1,가리왕산
2024,9,15,217,정선군,23.5,27.9,21.2,1.6,0.0,가리왕산
2024,9,16,217,정선군,24.8,30.1,21.1,1.1,0.0,가리왕산
2024,9,17,217,정선군,26.0,32.7,23.2,0.4,3.9,가리왕산
2024,9,18,217,정선군,25.0,32.1,22.9,0.4,48.8,가리왕산
2024,9,19,217,정선군,25.9,32.6,22.7,0.6,0.0,가리왕산
2024,9,20,217,정선군,23.1,29.9,16.2,1.3,64.0,가리왕산
2024,9,21,217,정선군,18.0,19.3,15.8,1.2,64.3,가리왕산
2024,9,22,217,정선군,18.4,23.5,15.4,1.8,0.0,가리왕산
2024,9,23,217,정선군,16.1,22.3,10.5,1.9,0.0,가리왕산
2024,9,24,217,정선군,16.8,27.1,10.6,1.4,0.0,가리왕산
2024,9,25,217,정선군,19.1,28.5,14.2,1.0,0.0,가리왕산
2024,9,26,217,정선군,20.9,28.8,16.2,1.1,0.0,가리왕산
2024,9,27,217,정선군,21.2,29.9,17.8,1.3,1.8,가리왕산
2024,9,28,217,정선군,19.3,24.0,14.7,1.7,1.1,가리왕산
2024,9,29,217,정선군,18.1,25.4,12.8,1.3,0.0,가리왕산
2024,9,30,217,정선군,17.0,27.6,12.4,1.2,0.0,가리왕산
2024,9,상순,217,정선군,24.0,31.7,18.8,1.2,1.1,가리왕산
2024,9,중순,217,정선군,24.9,30.8,21.5,0.8,175.6,가리왕산
2024,9,하순,217,정선군,18.5,25.6,14.0,1.4,67.2,가리왕산
2024,9,null,217,정선군,22.5,29.4,18.1,1.1,243.9,가리왕산
2024,10,01,217,정선군,15.6,23.6,11.1,1.6,0.0,가리왕산
2024,10,02,217,정선군,12.9,19.8,8.0,1.3,0.0,가리왕산
2024,10,03,217,정선군,12.0,18.5,7.8,1.0,6.4,가리왕산
2024,10,04,217,정선군,14.4,24.2,10.3,0.9,0.0,가리왕산
2024,10,05,217,정선군,14.3,25.3,10.1,1.1,0.0,가리왕산
2024,10,06,217,정선군,13.7,17.2,10.2,0.8,0.0,가리왕산
2024,10,07,217,정선군,15.8,21.8,13.1,0.7,0.0,가리왕산
2024,10,08,217,정선군,16.0,23.7,12.4,1.1,0.0,가리왕산
2024,10,09,217,정선군,14.1,23.0,9.3,1.0,0.0,가리왕산
2024,10,10,217,정선군,14.5,23.9,9.3,1.3,0.0,가리왕산
2024,10,11,217,정선군,14.4,23.6,10.2,1.3,0.0,가리왕산
2024,10,12,217,정선군,14.2,24.0,9.8,1.2,0.0,가리왕산
2024,10,13,217,정선군,15.0,24.1,10.0,1.4,0.0,가리왕산
2024,10,14,217,정선군,14.9,18.6,11.8,0.6,0.2,가리왕산
2024,10,15,217,정선군,16.8,21.2,13.9,0.6,5.0,가리왕산
2024,10,16,217,정선군,16.4,24.8,12.8,0.9,0.0,가리왕산
2024,10,17,217,정선군,14.8,25.1,9.7,1.1,0.0,가리왕산
2024,10,18,217,정선군,14.1,16.8,9.6,0.7,92.9,가리왕산
2024,10,19,217,정선군,12.9,16.1,8.8,1.4,29.8,가리왕산
2024,10,20,217,정선군,9.6,12.2,7.6,1.4,0.0,가리왕산
2024,10,21,217,정선군,12.9,19.7,6.2,0.5,0.0,가리왕산
2024,10,22,217,정선군,14.5,16.6,12.7,0.3,17.2,가리왕산
2024,10,23,217,정선군,12.0,17.4,5.5,2.5,4.3,가리왕산
2024,10,24,217,정선군,9.5,20.1,4.7,0.9,0.0,가리왕산
2024,10,25,217,정선군,11.6,23.1,4.4,1.1,0.0,가리왕산
2024,10,26,217,정선군,13.5,23.4,8.5,1.0,0.0,가리왕산
2024,10,27,217,정선군,12.8,19.0,8.5,0.9,0.4,가리왕산
2024,10,28,217,정선군,12.5,18.6,8.4,1.5,0.0,가리왕산
2024,10,29,217,정선군,10.9,20.7,4.7,0.9,0.0,가리왕산
2024,10,30,217,정선군,11.2,22.7,5.2,0.7,0.0,가리왕산
2024,10,31,217,정선군,10.0,23.0,3.6,0.7,0.0,가리왕산
2024,10,상순,217,정선군,14.3,22.1,10.2,1.1,6.4,가리왕산
2024,10,중순,217,정선군,14.3,20.7,10.4,1.1,127.9,가리왕산
2024,10,하순,217,정선군,11.9,20.4,6.6,1.0,21.9,가리왕산
2024,10,null,217,정선군,13.5,21.0,9.0,1.0,156.2,가리왕산
2024,11,01,217,정선군,9.4,12.7,5.4,0.4,0.1,가리왕산
2024,11,02,217,정선군,13.5,19.1,7.5,1.1,0.5,가리왕산
2024,11,03,217,정선군,12.2,21.3,7.3,1.3,0.0,가리왕산
2024,11,04,217,정선군,13.4,20.1,7.6,1.3,0.0,가리왕산
2024,11,05,217,정선군,10.1,16.7,5.7,x,0.0,가리왕산
2024,11,06,217,정선군,5.0,13.9,-0.9,0.7,0.0,가리왕산
2024,11,07,217,정선군,4.8,17.2,-2.8,0.7,0.0,가리왕산
2024,11,08,217,정선군,7.2,18.8,0.1,1.0,0.0,가리왕산
2024,11,09,217,정선군,9.0,19.0,3.3,0.6,0.0,가리왕산
2024,11,10,217,정선군,8.9,19.9,4.3,0.7,0.0,가리왕산
2024,11,11,217,정선군,10.3,22.1,4.0,0.8,0.0,가리왕산
2024,11,12,217,정선군,11.5,20.6,4.8,1.0,0.0,가리왕산
2024,11,13,217,정선군,9.5,19.4,2.6,0.4,0.0,가리왕산
2024,11,14,217,정선군,11.0,18.4,5.0,0.6,0.0,가리왕산
2024,11,15,217,정선군,12.4,20.7,8.9,0.6,0.0,가리왕산
2024,11,16,217,정선군,15.0,22.6,7.2,1.1,0.0,가리왕산
2024,11,17,217,정선군,10.6,16.0,2.4,1.8,0.0,가리왕산
2024,11,18,217,정선군,1.3,7.6,-3.4,1.2,0.0,가리왕산
2024,11,19,217,정선군,1.8,10.2,-5.1,0.8,0.0,가리왕산
2024,11,20,217,정선군,3.7,12.1,-2.2,1.0,0.0,가리왕산
2024,11,21,217,정선군,5.4,11.2,-2.2,1.2,0.0,가리왕산
2024,11,22,217,정선군,5.4,11.4,-0.8,1.2,0.0,가리왕산
2024,11,23,217,정선군,1.6,10.2,-4.3,1.0,0.0,가리왕산
2024,11,24,217,정선군,2.1,12.6,-2.8,1.1,0.0,가리왕산
2024,11,25,217,정선군,4.1,14.9,-4.1,0.6,0.0,가리왕산
2024,11,26,217,정선군,5.4,9.4,2.8,2.4,17.4,가리왕산
2024,11,27,217,정선군,-0.8,3.0,-3.1,2.5,2.3,가리왕산
2024,11,28,217,정선군,-0.4,1.2,-2.5,2.5,3.2,가리왕산
2024,11,29,217,정선군,-0.7,2.2,-4.5,2.5,0.0,가리왕산
2024,11,30,217,정선군,2.1,6.0,-1.7,2.1,0.0,가리왕산
2024,11,상순,217,정선군,9.4,17.9,3.8,0.9,0.6,가리왕산
2024,11,중순,217,정선군,8.7,17.0,2.4,0.9,0.0,가리왕산
2024,11,하순,217,정선군,2.4,8.2,-2.3,1.7,22.9,가리왕산
2024,11,null,217,정선군,6.8,14.4,1.3,1.2,23.5,가리왕산
2024,12,01,217,정선군,3.4,11.0,-1.1,0.7,0.0,가리왕산
2024,12,02,217,정선군,6.8,12.0,1.8,1.6,0.0,가리왕산
2024,12,03,217,정선군,1.4,5.9,-2.3,1.9,0.0,가리왕산
2024,12,04,217,정선군,0.7,5.2,-3.9,2.1,0.0,가리왕산
2024,12,05,217,정선군,2.4,6.1,-0.7,2.9,0.0,가리왕산
2024,12,06,217,정선군,1.5,5.6,-1.8,3.0,0.0,가리왕산
2024,12,07,217,정선군,-0.9,4.8,-4.4,2.5,0.0,가리왕산
2024,12,08,217,정선군,-3.0,3.5,-7.2,1.9,0.0,가리왕산
2024,12,09,217,정선군,-4.0,5.4,-11.0,0.9,0.0,가리왕산
2024,12,10,217,정선군,-3.1,5.7,-9.9,0.9,0.0,가리왕산
2024,12,11,217,정선군,-0.2,8.5,-5.6,0.8,0.0,가리왕산
2024,12,12,217,정선군,-0.1,6.2,-5.1,0.9,0.0,가리왕산
2024,12,13,217,정선군,-0.5,5.2,-3.5,1.6,0.0,가리왕산
2024,12,14,217,정선군,-3.2,2.4,-9.3,2.1,0.0,가리왕산
2024,12,15,217,정선군,-0.4,4.2,-3.4,2.8,0.0,가리왕산
2024,12,16,217,정선군,-1.7,3.2,-8.0,1.9,0.0,가리왕산
2024,12,17,217,정선군,-2.5,2.7,-7.5,1.9,0.0,가리왕산
2024,12,18,217,정선군,-5.1,1.8,-11.8,1.0,0.0,가리왕산
2024,12,19,217,정선군,-4.9,4.8,-11.6,0.6,0.0,가리왕산
2024,12,20,217,정선군,-3.0,4.0,-9.0,1.0,0.0,가리왕산
2024,12,21,217,정선군,-2.1,0.9,-5.2,1.7,3.2,가리왕산
2024,12,22,217,정선군,-7.2,-2.1,-11.2,1.7,0.0,가리왕산
2024,12,23,217,정선군,-5.7,3.7,-14.0,1.3,0.0,가리왕산
2024,12,24,217,정선군,-5.2,3.8,-11.0,0.7,0.0,가리왕산
2024,12,25,217,정선군,-2.8,2.9,-10.3,1.3,0.0,가리왕산
2024,12,26,217,정선군,0.5,4.8,-4.8,2.7,0.0,가리왕산
2024,12,27,217,정선군,-4.8,0.2,-8.9,2.9,0.0,가리왕산
2024,12,28,217,정선군,-5.0,-0.8,-8.8,2.7,0.0,가리왕산
2024,12,29,217,정선군,-2.2,3.5,-9.7,1.5,0.0,가리왕산
2024,12,30,217,정선군,3.6,6.0,-2.0,1.8,0.0,가리왕산
2024,12,31,217,정선군,-0.5,4.4,-6.6,1.9,0.0,가리왕산
2024,12,상순,217,정선군,0.5,6.5,-4.0,1.8,0.0,가리왕산
2024,12,중순,217,정선군,-2.2,4.3,-7.5,1.5,0.0,가리왕산
2024,12,하순,217,정선군,-2.8,2.5,-8.4,1.8,3.2,가리왕산
2024,12,null,217,정선군,-1.5,4.4,-6.7,1.7,3.2,가리왕산
2025,1,01,217,정선군,-1.7,5.4,-8.5,1.5,0.0,가리왕산
2025,1,02,217,정선군,-1.9,5.5,-8.9,1.0,0.0,가리왕산
2025,1,03,217,정선군,-3.6,1.2,-7.8,1.8,0.0,가리왕산
2025,1,04,217,정선군,-5.0,3.3,-9.8,0.9,0.0,가리왕산
2025,1,05,217,정선군,-4.4,-1.4,-10.0,0.4,2.0,가리왕산
2025,1,06,217,정선군,-1.0,3.3,-4.4,1.4,3.8,가리왕산
2025,1,07,217,정선군,-4.9,-1.2,-8.6,2.3,0.0,가리왕산
2025,1,08,217,정선군,-5.1,-1.5,-7.1,2.2,0.0,가리왕산
2025,1,09,217,정선군,-11.8,-7.1,-15.5,3.2,0.0,가리왕산
2025,1,10,217,정선군,-13.1,-5.1,-19.3,1.0,0.0,가리왕산
2025,1,11,217,정선군,-10.9,-1.8,-18.1,0.8,0.0,가리왕산
2025,1,12,217,정선군,-7.8,2.4,-15.8,0.9,0.0,가리왕산
2025,1,13,217,정선군,-4.8,1.0,-14.1,1.3,0.0,가리왕산
2025,1,14,217,정선군,0.9,5.2,-1.0,1.7,0.9,가리왕산
2025,1,15,217,정선군,-5.1,-1.0,-8.0,2.3,0.0,가리왕산
2025,1,16,217,정선군,-4.8,-1.7,-10.3,1.4,0.0,가리왕산
2025,1,17,217,정선군,-4.4,5.4,-11.8,0.8,0.0,가리왕산
2025,1,18,217,정선군,-3.8,7.7,-11.8,0.5,0.0,가리왕산
2025,1,19,217,정선군,-3.4,6.9,-11.4,0.6,0.0,가리왕산
2025,1,20,217,정선군,-2.9,7.4,-9.4,0.4,0.0,가리왕산
2025,1,21,217,정선군,-3.0,7.1,-9.5,0.5,0.0,가리왕산
2025,1,22,217,정선군,-2.2,6.3,-8.2,0.8,0.0,가리왕산
2025,1,23,217,정선군,-3.2,8.1,-10.1,0.6,0.0,가리왕산
2025,1,24,217,정선군,-2.3,9.7,-11.0,0.7,0.0,가리왕산
2025,1,25,217,정선군,1.1,4.6,-4.2,1.3,0.0,가리왕산
